PF02489	PF02489.18
PF05955	PF05955.13
PF02689	PF02689.16
PF05774	PF05774.13
PF03324	PF03324.16
PF03585	PF03585.16
PF03584	PF03584.17
PF07340	PF07340.13
PF03361	PF03361.16
PF02479	PF02479.18
PF06307	PF06307.14
PF06126	PF06126.13
PF05297	PF05297.13
PF07415	PF07415.13
PF03363	PF03363.15
PF03122	PF03122.16
PF04797	PF04797.15
PF02399	PF02399.17
PF03325	PF03325.15
PF04846	PF04846.15
PF04637	PF04637.14
PF03326	PF03326.15
PF04843	PF04843.14
PF00693	PF00693.20
PF08465	PF08465.12
PF05613	PF05613.13
PF07402	PF07402.13
PF04523	PF04523.15
PF04541	PF04541.15
PF04533	PF04533.15
PF05467	PF05467.13
PF05999	PF05999.13
PF06501	PF06501.13
PF04529	PF04529.14
PF05259	PF05259.13
PF03580	PF03580.16
PF03044	PF03044.16
PF04559	PF04559.14
PF04544	PF04544.14
PF03252	PF03252.15
PF01646	PF01646.18
PF01499	PF01499.18
PF03369	PF03369.15
PF02718	PF02718.16
PF06070	PF06070.13
PF03581	PF03581.15
PF04496	PF04496.14
PF03586	PF03586.15
PF03970	PF03970.15
PF07413	PF07413.13
PF03277	PF03277.15
PF02282	PF02282.18
PF05072	PF05072.15
PF03387	PF03387.16
PF03362	PF03362.15
PF03117	PF03117.16
PF04823	PF04823.14
PF05702	PF05702.13
PF04540	PF04540.15
PF03121	PF03121.17
PF04537	PF04537.14
PF04534	PF04534.14
PF01763	PF01763.18
PF05459	PF05459.14
PF01677	PF01677.18
PF03554	PF03554.15
PF07982	PF07982.14
PF03049	PF03049.16
PF05784	PF05784.13
PF03043	PF03043.16
PF03048	PF03048.16
PF03038	PF03038.16
PF05363	PF05363.14
PF06072	PF06072.13
PF01802	PF01802.19
PF03327	PF03327.16
PF14409	PF14409.8
PF13804	PF13804.8
PF15695	PF15695.7
PF06985	PF06985.13
PF07217	PF07217.13
PF17108	PF17108.7
PF11558	PF11558.10
PF18460	PF18460.3
PF02444	PF02444.18
PF00132	PF00132.26
PF14602	PF14602.8
PF18776	PF18776.3
PF15313	PF15313.8
PF00349	PF00349.23
PF03727	PF03727.18
PF03559	PF03559.16
PF02455	PF02455.18
PF05345	PF05345.14
PF12221	PF12221.10
PF19275	PF19275.1
PF17209	PF17209.5
PF18287	PF18287.3
PF15666	PF15666.7
PF06050	PF06050.15
PF14702	PF14702.8
PF14699	PF14699.8
PF04209	PF04209.15
PF07786	PF07786.14
PF03129	PF03129.22
PF12745	PF12745.9
PF03578	PF03578.17
PF05321	PF05321.13
PF00633	PF00633.25
PF00730	PF00730.27
PF12826	PF12826.9
PF12836	PF12836.9
PF14490	PF14490.8
PF14520	PF14520.8
PF14579	PF14579.8
PF14635	PF14635.8
PF14716	PF14716.8
PF17674	PF17674.3
PF16852	PF16852.7
PF17087	PF17087.7
PF03753	PF03753.15
PF01085	PF01085.20
PF03486	PF03486.16
PF15403	PF15403.8
PF07927	PF07927.14
PF05534	PF05534.14
PF15970	PF15970.7
PF15919	PF15919.7
PF12722	PF12722.9
PF11413	PF11413.10
PF08778	PF08778.12
PF05015	PF05015.15
PF09907	PF09907.11
PF05636	PF05636.13
PF16581	PF16581.7
PF04588	PF04588.15
PF15220	PF15220.8
PF08732	PF08732.12
PF02760	PF02760.17
PF19252	PF19252.1
PF01079	PF01079.22
PF13403	PF13403.8
PF16515	PF16515.7
PF07804	PF07804.14
PF01355	PF01355.19
PF18253	PF18253.3
PF07569	PF07569.13
PF08797	PF08797.13
PF09453	PF09453.12
PF00713	PF00713.19
PF01634	PF01634.20
PF08029	PF08029.13
PF00512	PF00512.27
PF07568	PF07568.14
PF07730	PF07730.15
PF16926	PF16926.7
PF16927	PF16927.7
PF09385	PF09385.12
PF18698	PF18698.3
PF00815	PF00815.22
PF00125	PF00125.26
PF16211	PF16211.7
PF00816	PF00816.23
PF00850	PF00850.21
PF10529	PF10529.11
PF02098	PF02098.18
PF00977	PF00977.23
PF06580	PF06580.15
PF08047	PF08047.13
PF18275	PF18275.3
PF00300	PF00300.24
PF00328	PF00328.24
PF01230	PF01230.25
PF18268	PF18268.3
PF01870	PF01870.20
PF12347	PF12347.10
PF12346	PF12346.10
PF02110	PF02110.17
PF04883	PF04883.14
PF18415	PF18415.3
PF16750	PF16750.7
PF00010	PF00010.28
PF02794	PF02794.18
PF12700	PF12700.9
PF13437	PF13437.8
PF16576	PF16576.7
PF16572	PF16572.7
PF06109	PF06109.15
PF03006	PF03006.22
PF10115	PF10115.11
PF00403	PF00403.28
PF19991	PF19991.1
PF19335	PF19335.1
PF03201	PF03201.18
PF00368	PF00368.20
PF01101	PF01101.20
PF00682	PF00682.21
PF00505	PF00505.21
PF09011	PF09011.12
PF14887	PF14887.8
PF08540	PF08540.12
PF01154	PF01154.19
PF15908	PF15908.7
PF15905	PF15905.7
PF14064	PF14064.8
PF18071	PF18071.3
PF18254	PF18254.3
PF13879	PF13879.8
PF00423	PF00423.21
PF04813	PF04813.14
PF04812	PF04812.15
PF04814	PF04814.15
PF09354	PF09354.12
PF01844	PF01844.25
PF16784	PF16784.7
PF13391	PF13391.8
PF13392	PF13392.8
PF13395	PF13395.8
PF14279	PF14279.8
PF18780	PF18780.3
PF12196	PF12196.10
PF07700	PF07700.17
PF07701	PF07701.16
PF11627	PF11627.10
PF11532	PF11532.10
PF18360	PF18360.3
PF14515	PF14515.8
PF17664	PF17664.3
PF12163	PF12163.10
PF17943	PF17943.3
PF10748	PF10748.11
PF16678	PF16678.7
PF01848	PF01848.18
PF13272	PF13272.8
PF16936	PF16936.7
PF10960	PF10960.10
PF05102	PF05102.14
PF04688	PF04688.15
PF16935	PF16935.7
PF05920	PF05920.13
PF00046	PF00046.31
PF11569	PF11569.10
PF00742	PF00742.21
PF05204	PF05204.16
PF05203	PF05203.18
PF05622	PF05622.14
PF19047	PF19047.2
PF17914	PF17914.3
PF08888	PF08888.13
PF15457	PF15457.8
PF02301	PF02301.20
PF00103	PF00103.22
PF00123	PF00123.22
PF00159	PF00159.20
PF00220	PF00220.19
PF00184	PF00184.19
PF00236	PF00236.20
PF00104	PF00104.32
PF10116	PF10116.11
PF04617	PF04617.15
PF12284	PF12284.10
PF18618	PF18618.3
PF18472	PF18472.3
PF03241	PF03241.15
PF11794	PF11794.10
PF09483	PF09483.12
PF03328	PF03328.16
PF05044	PF05044.14
PF13694	PF13694.8
PF14925	PF14925.8
PF13323	PF13323.8
PF15226	PF15226.8
PF18524	PF18524.3
PF04982	PF04982.15
PF01288	PF01288.22
PF07456	PF07456.13
PF07475	PF07475.14
PF02603	PF02603.18
PF14763	PF14763.8
PF14762	PF14762.8
PF14761	PF14761.8
PF15702	PF15702.7
PF01627	PF01627.25
PF10090	PF10090.11
PF16960	PF16960.7
PF01856	PF01856.19
PF02521	PF02521.16
PF02185	PF02185.18
PF01628	PF01628.23
PF03444	PF03444.17
PF15758	PF15758.7
PF00570	PF00570.25
PF16954	PF16954.7
PF16815	PF16815.7
PF02793	PF02793.24
PF15072	PF15072.8
PF09589	PF09589.12
PF09613	PF09613.12
PF09487	PF09487.12
PF09502	PF09502.12
PF09486	PF09486.12
PF08482	PF08482.12
PF06188	PF06188.14
PF06266	PF06266.14
PF07201	PF07201.13
PF12210	PF12210.10
PF13933	PF13933.8
PF05514	PF05514.13
PF07014	PF07014.14
PF07231	PF07231.14
PF02218	PF02218.17
PF07529	PF07529.15
PF12456	PF12456.10
PF12296	PF12296.10
PF06825	PF06825.14
PF18256	PF18256.3
PF07743	PF07743.15
PF15244	PF15244.8
PF12161	PF12161.10
PF04313	PF04313.16
PF13588	PF13588.8
PF00447	PF00447.19
PF14603	PF14603.8
PF06350	PF06350.14
PF18794	PF18794.3
PF18795	PF18795.3
PF12062	PF12062.10
PF00011	PF00011.23
PF01430	PF01430.21
PF00012	PF00012.22
PF00183	PF00183.20
PF04119	PF04119.14
PF03172	PF03172.15
PF12149	PF12149.10
PF04213	PF04213.15
PF11534	PF11534.10
PF00126	PF00126.29
PF04967	PF04967.14
PF08279	PF08279.14
PF08461	PF08461.12
PF11972	PF11972.10
PF12324	PF12324.10
PF12645	PF12645.9
PF12728	PF12728.9
PF12833	PF12833.9
PF12844	PF12844.9
PF12840	PF12840.9
PF13276	PF13276.8
PF13309	PF13309.8
PF13384	PF13384.8
PF13412	PF13412.8
PF13413	PF13413.8
PF13443	PF13443.8
PF13463	PF13463.8
PF13518	PF13518.8
PF13551	PF13551.8
PF01381	PF01381.24
PF13556	PF13556.8
PF13560	PF13560.8
PF13565	PF13565.8
PF13592	PF13592.8
PF13601	PF13601.8
PF13693	PF13693.8
PF13730	PF13730.8
PF13744	PF13744.8
PF13936	PF13936.8
PF14090	PF14090.8
PF14493	PF14493.8
PF14502	PF14502.8
PF06224	PF06224.14
PF09904	PF09904.11
PF14641	PF14641.8
PF14947	PF14947.8
PF15977	PF15977.7
PF16221	PF16221.7
PF17906	PF17906.3
PF18010	PF18010.3
PF01022	PF01022.22
PF18024	PF18024.3
PF18558	PF18558.3
PF18576	PF18576.3
PF18606	PF18606.3
PF18607	PF18607.3
PF18622	PF18622.3
PF18662	PF18662.3
PF18679	PF18679.3
PF19575	PF19575.1
PF20038	PF20038.1
PF01418	PF01418.19
PF02796	PF02796.17
PF02954	PF02954.21
PF08221	PF08221.13
PF18107	PF18107.3
PF00165	PF00165.25
PF13404	PF13404.8
PF08222	PF08222.13
PF13545	PF13545.8
PF08220	PF08220.14
PF09339	PF09339.12
PF08280	PF08280.13
PF17007	PF17007.7
PF12323	PF12323.10
PF19187	PF19187.2
PF17762	PF17762.3
PF05225	PF05225.18
PF18580	PF18580.3
PF01527	PF01527.22
PF13022	PF13022.8
PF13613	PF13613.8
PF12759	PF12759.9
PF01710	PF01710.18
PF13542	PF13542.8
PF02316	PF02316.18
PF09039	PF09039.13
PF11427	PF11427.10
PF01498	PF01498.20
PF03221	PF03221.18
PF02650	PF02650.16
PF17909	PF17909.3
PF09612	PF09612.12
PF04204	PF04204.18
PF18174	PF18174.3
PF18175	PF18175.3
PF14908	PF14908.8
PF18289	PF18289.3
PF14848	PF14848.8
PF18291	PF18291.3
PF15040	PF15040.8
PF05393	PF05393.13
PF08729	PF08729.12
PF04955	PF04955.14
PF13795	PF13795.8
PF01455	PF01455.20
PF04809	PF04809.15
PF04005	PF04005.14
PF05962	PF05962.13
PF09021	PF09021.13
PF11160	PF11160.10
PF07754	PF07754.13
PF09749	PF09749.11
PF17086	PF17086.7
PF07536	PF07536.16
PF01638	PF01638.19
PF13787	PF13787.8
PF07586	PF07586.13
PF07449	PF07449.13
PF07212	PF07212.13
PF11046	PF11046.10
PF09790	PF09790.11
PF07450	PF07450.13
PF01750	PF01750.20
PF01968	PF01968.20
PF02538	PF02538.16
PF19278	PF19278.1
PF05378	PF05378.15
PF18128	PF18128.3
PF18133	PF18133.3
PF17213	PF17213.5
PF00702	PF00702.28
PF07486	PF07486.14
PF08282	PF08282.14
PF12146	PF12146.10
PF13344	PF13344.8
PF13242	PF13242.8
PF01185	PF01185.20
PF06766	PF06766.13
PF14547	PF14547.8
PF06462	PF06462.14
PF15311	PF15311.8
PF01155	PF01155.21
PF01924	PF01924.18
PF17788	PF17788.3
PF11765	PF11765.10
PF19026	PF19026.2
PF09509	PF09509.12
PF02494	PF02494.18
PF15789	PF15789.7
PF18582	PF18582.3
PF12282	PF12282.10
PF09458	PF09458.12
PF03030	PF03030.18
PF18372	PF18372.3
PF07679	PF07679.18
PF06776	PF06776.14
PF04568	PF04568.14
PF11924	PF11924.10
PF01749	PF01749.22
PF10416	PF10416.11
PF03810	PF03810.21
PF11422	PF11422.10
PF01485	PF01485.23
PF13956	PF13956.8
PF03617	PF03617.15
PF03622	PF03622.15
PF03620	PF03620.15
PF04629	PF04629.16
PF03921	PF03921.16
PF10480	PF10480.11
PF06384	PF06384.13
PF08426	PF08426.12
PF05315	PF05315.13
PF05862	PF05862.13
PF11999	PF11999.10
PF00818	PF00818.19
PF00463	PF00463.23
PF01614	PF01614.20
PF06761	PF06761.14
PF14331	PF14331.8
PF06744	PF06744.14
PF04140	PF04140.16
PF18543	PF18543.3
PF08858	PF08858.12
PF03971	PF03971.16
PF01231	PF01231.20
PF05760	PF05760.14
PF17335	PF17335.4
PF11987	PF11987.10
PF01008	PF01008.19
PF08364	PF08364.13
PF04760	PF04760.17
PF00707	PF00707.24
PF05198	PF05198.18
PF01652	PF01652.20
PF06140	PF06140.15
PF00714	PF00714.19
PF07140	PF07140.13
PF07334	PF07334.15
PF14754	PF14754.8
PF05004	PF05004.15
PF04836	PF04836.14
PF16718	PF16718.7
PF14931	PF14931.8
PF15305	PF15305.8
PF12317	PF12317.10
PF10498	PF10498.11
PF18383	PF18383.3
PF17722	PF17722.3
PF00047	PF00047.27
PF07095	PF07095.13
PF08365	PF08365.13
PF00219	PF00219.20
PF14653	PF14653.8
PF17517	PF17517.4
PF01378	PF01378.19
PF11550	PF11550.10
PF00475	PF00475.20
PF00218	PF00218.23
PF09597	PF09597.12
PF13895	PF13895.8
PF13927	PF13927.8
PF16680	PF16680.7
PF16681	PF16681.7
PF18452	PF18452.3
PF19081	PF19081.2
PF17736	PF17736.3
PF17737	PF17737.3
PF18368	PF18368.3
PF15097	PF15097.8
PF17753	PF17753.3
PF10430	PF10430.11
PF16174	PF16174.7
PF16530	PF16530.7
PF15771	PF15771.7
PF05049	PF05049.15
PF18397	PF18397.3
PF04762	PF04762.14
PF12179	PF12179.10
PF00340	PF00340.21
PF00726	PF00726.19
PF07400	PF07400.13
PF03039	PF03039.16
PF10420	PF10420.11
PF03487	PF03487.15
PF18001	PF18001.3
PF02372	PF02372.17
PF06083	PF06083.13
PF16742	PF16742.7
PF16556	PF16556.7
PF16578	PF16578.7
PF15037	PF15037.8
PF02394	PF02394.18
PF00715	PF00715.19
PF14565	PF14565.8
PF16649	PF16649.7
PF15177	PF15177.8
PF18707	PF18707.3
PF15874	PF15874.7
PF02059	PF02059.17
PF15209	PF15209.8
PF15225	PF15225.8
PF15095	PF15095.8
PF15036	PF15036.8
PF18611	PF18611.3
PF00727	PF00727.20
PF09238	PF09238.12
PF18258	PF18258.3
PF02025	PF02025.17
PF00489	PF00489.19
PF09240	PF09240.12
PF01415	PF01415.18
PF00048	PF00048.22
PF01787	PF01787.18
PF15711	PF15711.7
PF10311	PF10311.11
PF08049	PF08049.13
PF01450	PF01450.21
PF00920	PF00920.23
PF08046	PF08046.13
PF07991	PF07991.14
PF09779	PF09779.11
PF12314	PF12314.10
PF08397	PF08397.13
PF05046	PF05046.16
PF12257	PF12257.10
PF15655	PF15655.8
PF15631	PF15631.8
PF14430	PF14430.8
PF15588	PF15588.8
PF15560	PF15560.8
PF15561	PF15561.8
PF15562	PF15562.8
PF15563	PF15563.8
PF14426	PF14426.8
PF15589	PF15589.8
PF15564	PF15564.8
PF15428	PF15428.8
PF15590	PF15590.8
PF14425	PF14425.8
PF15565	PF15565.8
PF15591	PF15591.8
PF15566	PF15566.8
PF15567	PF15567.8
PF15568	PF15568.8
PF15569	PF15569.8
PF15592	PF15592.8
PF15593	PF15593.8
PF15570	PF15570.8
PF15571	PF15571.8
PF15572	PF15572.8
PF15573	PF15573.8
PF15574	PF15574.8
PF15575	PF15575.8
PF14423	PF14423.8
PF15594	PF15594.8
PF15595	PF15595.8
PF15579	PF15579.8
PF15580	PF15580.8
PF15596	PF15596.8
PF15581	PF15581.8
PF15597	PF15597.8
PF14434	PF14434.8
PF15598	PF15598.8
PF15599	PF15599.8
PF15600	PF15600.8
PF15582	PF15582.8
PF15583	PF15583.8
PF15585	PF15585.8
PF15601	PF15601.8
PF15602	PF15602.8
PF15584	PF15584.8
PF15603	PF15603.8
PF15660	PF15660.8
PF15586	PF15586.8
PF15587	PF15587.8
PF11480	PF11480.10
PF14373	PF14373.8
PF10688	PF10688.11
PF18591	PF18591.3
PF18590	PF18590.3
PF18642	PF18642.3
PF06812	PF06812.14
PF18650	PF18650.3
PF00478	PF00478.27
PF07024	PF07024.15
PF18773	PF18773.3
PF18786	PF18786.3
PF18806	PF18806.3
PF18808	PF18808.3
PF18816	PF18816.3
PF18829	PF18829.3
PF07826	PF07826.13
PF00817	PF00817.22
PF11799	PF11799.10
PF11798	PF11798.10
PF15761	PF15761.7
PF15018	PF15018.8
PF15142	PF15142.8
PF17628	PF17628.4
PF17627	PF17627.4
PF03941	PF03941.17
PF12178	PF12178.10
PF17626	PF17626.4
PF02387	PF02387.17
PF04227	PF04227.14
PF12998	PF12998.9
PF02974	PF02974.16
PF11417	PF11417.10
PF12559	PF12559.10
PF10465	PF10465.11
PF08246	PF08246.14
PF10466	PF10466.11
PF03995	PF03995.15
PF09394	PF09394.12
PF10467	PF10467.11
PF11714	PF11714.10
PF16850	PF16850.7
PF11405	PF11405.10
PF10468	PF10468.11
PF13734	PF13734.8
PF12628	PF12628.9
PF11720	PF11720.10
PF05922	PF05922.18
PF11555	PF11555.10
PF04179	PF04179.14
PF16928	PF16928.7
PF18981	PF18981.2
PF12782	PF12782.9
PF00876	PF00876.20
PF14612	PF14612.8
PF08193	PF08193.13
PF01658	PF01658.19
PF00459	PF00459.27
PF17091	PF17091.7
PF19978	PF19978.1
PF11726	PF11726.10
PF12634	PF12634.9
PF18823	PF18823.3
PF16776	PF16776.7
PF05770	PF05770.13
PF17927	PF17927.3
PF08709	PF08709.13
PF19427	PF19427.1
PF16748	PF16748.7
PF07281	PF07281.14
PF00049	PF00049.20
PF17870	PF17870.3
PF06757	PF06757.15
PF03488	PF03488.16
PF06090	PF06090.14
PF16617	PF16617.7
PF12835	PF12835.9
PF02920	PF02920.17
PF17921	PF17921.3
PF02022	PF02022.21
PF00357	PF00357.22
PF08441	PF08441.14
PF00362	PF00362.20
PF08725	PF08725.13
PF07965	PF07965.14
PF14890	PF14890.8
PF09294	PF09294.12
PF00143	PF00143.21
PF12354	PF12354.10
PF09529	PF09529.12
PF07979	PF07979.13
PF01348	PF01348.23
PF19435	PF19435.1
PF14750	PF14750.8
PF10189	PF10189.11
PF14838	PF14838.8
PF14837	PF14837.8
PF19031	PF19031.2
PF19032	PF19032.2
PF19033	PF19033.2
PF15300	PF15300.8
PF18785	PF18785.3
PF09134	PF09134.12
PF03519	PF03519.16
PF05689	PF05689.13
PF04741	PF04741.14
PF00904	PF00904.19
PF06994	PF06994.13
PF10583	PF10583.11
PF00552	PF00552.23
PF00520	PF00520.33
PF07885	PF07885.18
PF08412	PF08412.12
PF03278	PF03278.15
PF09599	PF09599.12
PF05925	PF05925.14
PF06415	PF06415.15
PF12333	PF12333.10
PF11634	PF11634.10
PF03770	PF03770.18
PF04979	PF04979.16
PF01715	PF01715.19
PF01745	PF01745.18
PF18203	PF18203.3
PF18783	PF18783.3
PF02121	PF02121.20
PF00612	PF00612.29
PF15157	PF15157.8
PF16453	PF16453.7
PF12185	PF12185.10
PF06135	PF06135.14
PF00605	PF00605.19
PF11261	PF11261.10
PF10401	PF10401.11
PF01007	PF01007.22
PF17655	PF17655.3
PF08466	PF08466.12
PF18673	PF18673.3
PF04120	PF04120.14
PF04362	PF04362.16
PF10634	PF10634.11
PF02174	PF02174.19
PF06215	PF06215.13
PF16625	PF16625.7
PF11727	PF11727.10
PF10281	PF10281.11
PF02060	PF02060.17
PF20141	PF20141.1
PF06437	PF06437.13
PF00857	PF00857.22
PF00180	PF00180.22
PF18161	PF18161.3
PF18045	PF18045.3
PF04279	PF04279.17
PF01128	PF01128.21
PF18706	PF18706.3
PF03398	PF03398.16
PF19995	PF19995.1
PF01695	PF01695.19
PF06246	PF06246.14
PF02189	PF02189.17
PF10538	PF10538.11
PF15907	PF15907.7
PF06668	PF06668.14
PF04183	PF04183.14
PF01156	PF01156.21
PF19997	PF19997.1
PF19996	PF19996.1
PF08816	PF08816.13
PF08574	PF08574.12
PF15005	PF15005.8
PF16706	PF16706.7
PF01608	PF01608.19
PF01398	PF01398.23
PF01419	PF01419.19
PF07086	PF07086.14
PF14804	PF14804.8
PF17887	PF17887.3
PF16034	PF16034.7
PF05571	PF05571.14
PF09425	PF09425.12
PF15351	PF15351.8
PF06585	PF06585.13
PF17811	PF17811.3
PF15261	PF15261.8
PF16471	PF16471.7
PF15038	PF15038.8
PF14901	PF14901.8
PF16668	PF16668.7
PF02373	PF02373.24
PF02375	PF02375.19
PF15871	PF15871.7
PF09744	PF09744.11
PF02099	PF02099.19
PF15392	PF15392.8
PF15312	PF15312.8
PF05439	PF05439.14
PF03957	PF03957.15
PF17054	PF17054.7
PF01486	PF01486.19
PF09080	PF09080.12
PF02960	PF02960.16
PF15352	PF15352.8
PF02149	PF02149.21
PF15354	PF15354.8
PF07688	PF07688.14
PF07689	PF07689.14
PF05804	PF05804.14
PF08810	PF08810.12
PF07693	PF07693.16
PF15222	PF15222.8
PF08580	PF08580.12
PF10541	PF10541.11
PF14662	PF14662.8
PF16197	PF16197.7
PF13925	PF13925.8
PF00050	PF00050.23
PF07648	PF07648.17
PF18434	PF18434.3
PF14089	PF14089.8
PF12309	PF12309.10
PF16944	PF16944.7
PF09303	PF09303.12
PF16642	PF16642.7
PF11956	PF11956.10
PF03520	PF03520.16
PF17818	PF17818.3
PF19329	PF19329.1
PF19321	PF19321.1
PF19323	PF19323.1
PF06178	PF06178.15
PF07071	PF07071.13
PF03812	PF03812.15
PF06293	PF06293.16
PF11004	PF11004.10
PF03814	PF03814.17
PF02669	PF02669.17
PF02702	PF02702.19
PF04962	PF04962.14
PF18758	PF18758.3
PF08552	PF08552.13
PF19311	PF19311.1
PF01344	PF01344.27
PF07646	PF07646.17
PF13415	PF13415.8
PF13418	PF13418.8
PF13854	PF13854.8
PF13964	PF13964.8
PF15796	PF15796.7
PF02422	PF02422.18
PF16208	PF16208.7
PF16210	PF16210.7
PF09775	PF09775.11
PF01500	PF01500.19
PF13885	PF13885.8
PF04579	PF04579.14
PF00109	PF00109.28
PF13723	PF13723.8
PF02801	PF02801.24
PF11740	PF11740.10
PF18790	PF18790.3
PF10685	PF10685.11
PF08872	PF08872.12
PF11834	PF11834.10
PF00013	PF00013.31
PF17905	PF17905.3
PF07650	PF07650.19
PF13083	PF13083.8
PF13184	PF13184.8
PF15985	PF15985.7
PF17214	PF17214.5
PF17903	PF17903.3
PF17904	PF17904.3
PF14714	PF14714.8
PF08065	PF08065.14
PF15369	PF15369.8
PF03882	PF03882.16
PF02524	PF02524.16
PF12423	PF12423.10
PF04383	PF04383.15
PF10357	PF10357.11
PF14531	PF14531.8
PF18762	PF18762.3
PF03618	PF03618.16
PF16767	PF16767.7
PF16474	PF16474.7
PF18124	PF18124.3
PF00225	PF00225.25
PF16183	PF16183.7
PF08568	PF08568.12
PF08260	PF08260.13
PF15033	PF15033.8
PF07765	PF07765.14
PF15152	PF15152.8
PF02172	PF02172.18
PF16987	PF16987.7
PF15204	PF15204.8
PF17383	PF17383.4
PF17394	PF17394.4
PF10205	PF10205.11
PF03037	PF03037.18
PF18131	PF18131.3
PF18210	PF18210.3
PF03790	PF03790.15
PF03791	PF03791.15
PF07827	PF07827.13
PF12075	PF12075.10
PF16509	PF16509.7
PF08535	PF08535.12
PF06613	PF06613.13
PF00467	PF00467.31
PF09044	PF09044.12
PF19292	PF19292.1
PF18176	PF18176.3
PF08659	PF08659.12
PF01352	PF01352.29
PF14722	PF14722.8
PF15287	PF15287.8
PF17056	PF17056.7
PF17097	PF17097.7
PF05390	PF05390.13
PF05178	PF05178.14
PF12936	PF12936.9
PF00051	PF00051.20
PF11759	PF11759.10
PF15034	PF15034.8
PF15200	PF15200.8
PF19298	PF19298.1
PF11049	PF11049.10
PF07188	PF07188.13
PF08433	PF08433.12
PF13619	PF13619.8
PF02735	PF02735.18
PF00014	PF00014.25
PF00197	PF00197.20
PF03730	PF03730.16
PF03731	PF03731.17
PF08785	PF08785.13
PF03521	PF03521.16
PF10241	PF10241.11
PF19258	PF19258.1
PF07941	PF07941.13
PF13434	PF13434.8
PF02705	PF02705.18
PF05849	PF05849.13
PF02442	PF02442.19
PF02828	PF02828.18
PF09058	PF09058.12
PF09045	PF09045.12
PF09060	PF09060.12
PF09784	PF09784.11
PF05047	PF05047.18
PF05805	PF05805.14
PF02448	PF02448.17
PF05383	PF05383.19
PF09220	PF09220.12
PF07578	PF07578.13
PF02502	PF02502.20
PF00356	PF00356.23
PF09330	PF09330.13
PF00753	PF00753.29
PF12706	PF12706.9
PF13483	PF13483.8
PF13691	PF13691.8
PF14597	PF14597.8
PF16661	PF16661.7
PF02652	PF02652.16
PF04369	PF04369.15
PF09683	PF09683.12
PF10282	PF10282.11
PF09508	PF09508.12
PF01306	PF01306.21
PF06543	PF06543.14
PF09271	PF09271.13
PF00961	PF00961.21
PF03161	PF03161.15
PF14528	PF14528.8
PF14527	PF14527.8
PF19256	PF19256.1
PF18603	PF18603.3
PF02264	PF02264.17
PF06291	PF06291.13
PF02061	PF02061.18
PF06301	PF06301.13
PF06805	PF06805.14
PF03746	PF03746.18
PF00052	PF00052.20
PF00053	PF00053.26
PF00054	PF00054.25
PF02210	PF02210.26
PF13385	PF13385.8
PF06008	PF06008.16
PF06009	PF06009.14
PF00055	PF00055.19
PF01299	PF01299.19
PF06403	PF06403.13
PF15454	PF15454.8
PF16672	PF16672.7
PF12544	PF12544.10
PF05147	PF05147.15
PF14867	PF14867.8
PF14028	PF14028.8
PF04738	PF04738.15
PF05609	PF05609.14
PF11560	PF11560.10
PF06305	PF06305.13
PF16448	PF16448.7
PF10169	PF10169.11
PF09861	PF09861.11
PF14354	PF14354.8
PF04031	PF04031.15
PF15792	PF15792.7
PF15234	PF15234.8
PF15703	PF15703.7
PF10279	PF10279.11
PF17861	PF17861.3
PF06907	PF06907.14
PF00500	PF00500.20
PF00513	PF00513.20
PF02354	PF02354.18
PF15658	PF15658.8
PF15681	PF15681.7
PF18177	PF18177.3
PF15317	PF15317.8
PF01273	PF01273.27
PF02886	PF02886.19
PF17386	PF17386.4
PF17385	PF17385.4
PF09465	PF09465.12
PF02450	PF02450.17
PF03815	PF03815.21
PF09798	PF09798.11
PF14672	PF14672.8
PF15858	PF15858.7
PF12197	PF12197.10
PF18599	PF18599.3
PF04072	PF04072.16
PF11632	PF11632.10
PF07216	PF07216.14
PF09621	PF09621.12
PF04792	PF04792.14
PF13002	PF13002.9
PF18306	PF18306.3
PF02866	PF02866.20
PF00056	PF00056.25
PF02615	PF02615.16
PF18566	PF18566.3
PF00057	PF00057.20
PF00058	PF00058.19
PF12617	PF12617.10
PF13940	PF13940.8
PF17969	PF17969.3
PF18163	PF18163.3
PF18180	PF18180.3
PF08252	PF08252.13
PF08253	PF08253.13
PF08254	PF08254.13
PF08255	PF08255.13
PF07359	PF07359.13
PF03760	PF03760.17
PF03168	PF03168.15
PF03242	PF03242.15
PF02987	PF02987.18
PF00477	PF00477.19
PF10714	PF10714.11
PF15619	PF15619.8
PF00059	PF00059.23
PF18022	PF18022.3
PF03388	PF03388.15
PF00139	PF00139.21
PF18560	PF18560.3
PF03954	PF03954.16
PF11467	PF11467.10
PF05098	PF05098.14
PF04941	PF04941.14
PF05094	PF05094.14
PF05612	PF05612.14
PF18654	PF18654.3
PF05150	PF05150.14
PF07858	PF07858.14
PF15042	PF15042.8
PF03020	PF03020.17
PF04011	PF04011.14
PF08262	PF08262.13
PF02998	PF02998.16
PF05851	PF05851.13
PF07401	PF07401.14
PF04004	PF04004.15
PF15221	PF15221.8
PF06421	PF06421.14
PF18227	PF18227.3
PF18172	PF18172.3
PF18640	PF18640.3
PF02024	PF02024.17
PF06328	PF06328.13
PF07766	PF07766.15
PF19324	PF19324.1
PF08502	PF08502.12
PF14795	PF14795.8
PF09127	PF09127.13
PF07968	PF07968.14
PF08054	PF08054.13
